year,round,race_name,circuit,country,driver,driver_full,constructor,grid,position,status,points,weather,circuit_type,date,quali_position,q1,q2,q3,positions_gained
2019,17,Japanese Grand Prix,Suzuka Circuit,Japan,Russell,George Russell,Williams,18,16,+2 Laps,0.0,dry,high_speed,2019-10-13,18.0,1:30.364,,,2
2019,17,Japanese Grand Prix,Suzuka Circuit,Japan,Kubica,Robert Kubica,Williams,0,17,+2 Laps,0.0,dry,high_speed,2019-10-13,20.0,,,,-17
2019,17,Japanese Grand Prix,Suzuka Circuit,Japan,Verstappen,Max Verstappen,Red Bull,5,18,Brakes,0.0,dry,high_speed,2019-10-13,5.0,1:28.754,1:28.499,1:27.851,-13
2019,17,Japanese Grand Prix,Suzuka Circuit,Japan,Ricciardo,Daniel Ricciardo,Renault,16,19,Disqualified,0.0,dry,high_speed,2019-10-13,16.0,1:29.822,,,-3
2019,17,Japanese Grand Prix,Suzuka Circuit,Japan,Hülkenberg,Nico Hülkenberg,Renault,15,20,Disqualified,0.0,dry,high_speed,2019-10-13,15.0,1:29.619,1:30.112,,-5
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Hamilton,Lewis Hamilton,Mercedes,3,1,Finished,25.0,dry,mixed,2019-10-27,4.0,1:16.424,1:15.721,1:15.262,2
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Vettel,Sebastian Vettel,Ferrari,2,2,Finished,18.0,dry,mixed,2019-10-27,3.0,1:16.696,1:15.914,1:15.170,0
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Bottas,Valtteri Bottas,Mercedes,6,3,Finished,15.0,dry,mixed,2019-10-27,6.0,1:17.062,1:15.852,1:15.338,3
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Leclerc,Charles Leclerc,Ferrari,1,4,Finished,13.0,dry,mixed,2019-10-27,2.0,1:16.364,1:16.219,1:15.024,-3
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Albon,Alexander Albon,Red Bull,5,5,Finished,10.0,dry,mixed,2019-10-27,5.0,1:16.175,1:16.574,1:15.336,0
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Verstappen,Max Verstappen,Red Bull,4,6,Finished,8.0,dry,mixed,2019-10-27,1.0,1:15.949,1:16.136,1:14.758,-2
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Pérez,Sergio Pérez,Racing Point,11,7,Finished,6.0,dry,mixed,2019-10-27,11.0,1:17.465,1:16.687,,4
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Ricciardo,Daniel Ricciardo,Renault,13,8,Finished,4.0,dry,mixed,2019-10-27,13.0,1:17.270,1:16.933,,5
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Gasly,Pierre Gasly,Toro Rosso,10,9,+1 Lap,2.0,dry,mixed,2019-10-27,10.0,1:17.065,1:16.679,1:16.586,1
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Hülkenberg,Nico Hülkenberg,Renault,12,10,+1 Lap,1.0,dry,mixed,2019-10-27,12.0,1:17.608,1:16.885,,2
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Kvyat,Daniil Kvyat,Toro Rosso,9,11,+1 Lap,0.0,dry,mixed,2019-10-27,9.0,1:17.041,1:16.657,1:16.469,-2
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Stroll,Lance Stroll,Racing Point,16,12,+1 Lap,0.0,dry,mixed,2019-10-27,16.0,1:18.065,,,4
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Sainz,Carlos Sainz,McLaren,7,13,+1 Lap,0.0,dry,mixed,2019-10-27,7.0,1:17.044,1:16.267,1:16.014,-6
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Giovinazzi,Antonio Giovinazzi,Alfa Romeo,15,14,+1 Lap,0.0,dry,mixed,2019-10-27,15.0,1:17.794,1:17.269,,1
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Magnussen,Kevin Magnussen,Haas F1 Team,17,15,+2 Laps,0.0,dry,mixed,2019-10-27,17.0,1:18.436,,,2
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Russell,George Russell,Williams,19,16,+2 Laps,0.0,dry,mixed,2019-10-27,19.0,1:18.823,,,3
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Grosjean,Romain Grosjean,Haas F1 Team,18,17,+2 Laps,0.0,dry,mixed,2019-10-27,18.0,1:18.599,,,1
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Kubica,Robert Kubica,Williams,20,18,+2 Laps,0.0,dry,mixed,2019-10-27,20.0,1:20.179,,,2
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Räikkönen,Kimi Räikkönen,Alfa Romeo,14,19,Overheating,0.0,dry,mixed,2019-10-27,14.0,1:17.225,1:16.967,,-5
2019,18,Mexican Grand Prix,Autódromo Hermanos Rodríguez,Mexico,Norris,Lando Norris,McLaren,8,20,Withdrew,0.0,dry,mixed,2019-10-27,8.0,1:17.092,1:16.447,1:16.322,-12
2019,19,United States Grand Prix,Circuit of the Americas,USA,Bottas,Valtteri Bottas,Mercedes,1,1,Finished,25.0,dry,mixed,2019-11-03,1.0,1:33.750,1:33.160,1:32.029,0
2019,19,United States Grand Prix,Circuit of the Americas,USA,Hamilton,Lewis Hamilton,Mercedes,5,2,Finished,18.0,dry,mixed,2019-11-03,5.0,1:33.454,1:33.045,1:32.321,3
2019,19,United States Grand Prix,Circuit of the Americas,USA,Verstappen,Max Verstappen,Red Bull,3,3,Finished,15.0,dry,mixed,2019-11-03,3.0,1:33.549,1:33.120,1:32.096,0
2019,19,United States Grand Prix,Circuit of the Americas,USA,Leclerc,Charles Leclerc,Ferrari,4,4,Finished,13.0,dry,mixed,2019-11-03,4.0,1:33.988,1:32.760,1:32.137,0
2019,19,United States Grand Prix,Circuit of the Americas,USA,Albon,Alexander Albon,Red Bull,6,5,Finished,10.0,dry,mixed,2019-11-03,6.0,1:33.984,1:32.898,1:32.548,1
2019,19,United States Grand Prix,Circuit of the Americas,USA,Ricciardo,Daniel Ricciardo,Renault,9,6,Finished,8.0,dry,mixed,2019-11-03,9.0,1:33.835,1:33.608,1:33.488,3
2019,19,United States Grand Prix,Circuit of the Americas,USA,Norris,Lando Norris,McLaren,8,7,Finished,6.0,dry,mixed,2019-11-03,8.0,1:33.353,1:33.316,1:33.175,1
2019,19,United States Grand Prix,Circuit of the Americas,USA,Sainz,Carlos Sainz,McLaren,7,8,+1 Lap,4.0,dry,mixed,2019-11-03,7.0,1:33.916,1:33.422,1:32.847,-1
2019,19,United States Grand Prix,Circuit of the Americas,USA,Hülkenberg,Nico Hülkenberg,Renault,11,9,+1 Lap,2.0,dry,mixed,2019-11-03,11.0,1:34.092,1:33.815,,2
2019,19,United States Grand Prix,Circuit of the Americas,USA,Pérez,Sergio Pérez,Racing Point,0,10,+1 Lap,1.0,dry,mixed,2019-11-03,19.0,1:35.808,,,-10
2019,19,United States Grand Prix,Circuit of the Americas,USA,Räikkönen,Kimi Räikkönen,Alfa Romeo,17,11,+1 Lap,0.0,dry,mixed,2019-11-03,17.0,1:34.369,,,6
2019,19,United States Grand Prix,Circuit of the Americas,USA,Kvyat,Daniil Kvyat,Toro Rosso,13,12,+1 Lap,0.0,dry,mixed,2019-11-03,13.0,1:34.138,1:33.989,,1
2019,19,United States Grand Prix,Circuit of the Americas,USA,Stroll,Lance Stroll,Racing Point,14,13,+1 Lap,0.0,dry,mixed,2019-11-03,14.0,1:33.921,1:34.100,,1
2019,19,United States Grand Prix,Circuit of the Americas,USA,Giovinazzi,Antonio Giovinazzi,Alfa Romeo,16,14,+1 Lap,0.0,dry,mixed,2019-11-03,16.0,1:34.226,,,2
2019,19,United States Grand Prix,Circuit of the Americas,USA,Grosjean,Romain Grosjean,Haas F1 Team,15,15,+1 Lap,0.0,dry,mixed,2019-11-03,15.0,1:34.161,1:34.158,,0
2019,19,United States Grand Prix,Circuit of the Americas,USA,Gasly,Pierre Gasly,Toro Rosso,10,16,Suspension,0.0,dry,mixed,2019-11-03,10.0,1:33.556,1:33.715,1:33.601,-6
2019,19,United States Grand Prix,Circuit of the Americas,USA,Russell,George Russell,Williams,18,17,+2 Laps,0.0,dry,mixed,2019-11-03,18.0,1:35.372,,,1
2019,19,United States Grand Prix,Circuit of the Americas,USA,Magnussen,Kevin Magnussen,Haas F1 Team,12,18,Brakes,0.0,dry,mixed,2019-11-03,12.0,1:33.812,1:33.979,,-6
2019,19,United States Grand Prix,Circuit of the Americas,USA,Kubica,Robert Kubica,Williams,19,19,Oil leak,0.0,dry,mixed,2019-11-03,20.0,1:35.889,,,0
2019,19,United States Grand Prix,Circuit of the Americas,USA,Vettel,Sebastian Vettel,Ferrari,2,20,Suspension,0.0,dry,mixed,2019-11-03,2.0,1:33.766,1:33.782,1:32.041,-18
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Verstappen,Max Verstappen,Red Bull,1,1,Finished,25.0,dry,mixed,2019-11-17,1.0,1:08.242,1:07.503,1:07.508,0
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Gasly,Pierre Gasly,Toro Rosso,6,2,Finished,18.0,dry,mixed,2019-11-17,7.0,1:08.909,1:08.770,1:08.837,4
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Sainz,Carlos Sainz,McLaren,20,3,Finished,15.0,dry,mixed,2019-11-17,20.0,,,,17
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Räikkönen,Kimi Räikkönen,Alfa Romeo,8,4,Finished,12.0,dry,mixed,2019-11-17,9.0,1:09.276,1:08.858,1:08.984,4
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Giovinazzi,Antonio Giovinazzi,Alfa Romeo,12,5,Finished,10.0,dry,mixed,2019-11-17,13.0,1:09.175,1:08.919,,7
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Ricciardo,Daniel Ricciardo,Renault,11,6,Finished,8.0,dry,mixed,2019-11-17,12.0,1:09.086,1:08.903,,5
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Hamilton,Lewis Hamilton,Mercedes,3,7,Finished,6.0,dry,mixed,2019-11-17,3.0,1:08.614,1:08.088,1:07.699,-4
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Norris,Lando Norris,McLaren,10,8,Finished,4.0,dry,mixed,2019-11-17,11.0,1:08.891,1:08.868,,2
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Pérez,Sergio Pérez,Racing Point,15,9,Finished,2.0,dry,mixed,2019-11-17,15.0,1:09.288,1:09.035,,6
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Kvyat,Daniil Kvyat,Toro Rosso,16,10,Finished,1.0,dry,mixed,2019-11-17,16.0,1:09.320,,,6
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Magnussen,Kevin Magnussen,Haas F1 Team,9,11,Finished,0.0,dry,mixed,2019-11-17,10.0,1:08.875,1:08.803,1:09.037,-2
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Russell,George Russell,Williams,18,12,Finished,0.0,dry,mixed,2019-11-17,18.0,1:10.126,,,6
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Grosjean,Romain Grosjean,Haas F1 Team,7,13,Finished,0.0,dry,mixed,2019-11-17,8.0,1:09.197,1:08.705,1:08.854,-6
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Albon,Alexander Albon,Red Bull,5,14,Finished,0.0,dry,mixed,2019-11-17,6.0,1:08.503,1:08.117,1:07.935,-9
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Hülkenberg,Nico Hülkenberg,Renault,13,15,Finished,0.0,dry,mixed,2019-11-17,14.0,1:09.050,1:08.921,,-2
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Kubica,Robert Kubica,Williams,19,16,+1 Lap,0.0,dry,mixed,2019-11-17,19.0,1:10.614,,,3
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Vettel,Sebastian Vettel,Ferrari,2,17,Collision,0.0,dry,mixed,2019-11-17,2.0,1:08.556,1:08.050,1:07.631,-15
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Leclerc,Charles Leclerc,Ferrari,14,18,Collision,0.0,dry,mixed,2019-11-17,4.0,1:08.496,1:07.888,1:07.728,-4
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Stroll,Lance Stroll,Racing Point,17,19,Suspension,0.0,dry,mixed,2019-11-17,17.0,1:09.536,,,-2
2019,20,Brazilian Grand Prix,Autódromo José Carlos Pace,Brazil,Bottas,Valtteri Bottas,Mercedes,4,20,Power Unit,0.0,dry,mixed,2019-11-17,5.0,1:08.545,1:08.232,1:07.874,-16
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Hamilton,Lewis Hamilton,Mercedes,1,1,Finished,26.0,dry,mixed,2019-12-01,1.0,1:35.851,1:35.634,1:34.779,0
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Verstappen,Max Verstappen,Red Bull,2,2,Finished,18.0,dry,mixed,2019-12-01,3.0,1:36.390,1:36.275,1:35.139,0
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Leclerc,Charles Leclerc,Ferrari,3,3,Finished,15.0,dry,mixed,2019-12-01,4.0,1:36.478,1:35.543,1:35.219,0
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Bottas,Valtteri Bottas,Mercedes,20,4,Finished,12.0,dry,mixed,2019-12-01,2.0,1:36.200,1:35.674,1:34.973,16
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Vettel,Sebastian Vettel,Ferrari,4,5,Finished,10.0,dry,mixed,2019-12-01,5.0,1:36.963,1:35.786,1:35.339,-1
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Albon,Alexander Albon,Red Bull,5,6,Finished,8.0,dry,mixed,2019-12-01,6.0,1:36.102,1:36.718,1:35.682,-1
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Pérez,Sergio Pérez,Racing Point,10,7,+1 Lap,6.0,dry,mixed,2019-12-01,11.0,1:36.961,1:37.055,,3
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Norris,Lando Norris,McLaren,6,8,+1 Lap,4.0,dry,mixed,2019-12-01,7.0,1:37.545,1:36.764,1:36.436,-2
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Kvyat,Daniil Kvyat,Toro Rosso,13,9,+1 Lap,2.0,dry,mixed,2019-12-01,14.0,1:37.683,1:37.141,,4
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Sainz,Carlos Sainz,McLaren,8,10,+1 Lap,1.0,dry,mixed,2019-12-01,9.0,1:37.358,1:36.308,1:36.459,-2
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Ricciardo,Daniel Ricciardo,Renault,7,11,+1 Lap,0.0,dry,mixed,2019-12-01,8.0,1:37.106,1:36.785,1:36.456,-4
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Hülkenberg,Nico Hülkenberg,Renault,9,12,+1 Lap,0.0,dry,mixed,2019-12-01,10.0,1:37.506,1:36.859,1:36.710,-3
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Räikkönen,Kimi Räikkönen,Alfa Romeo,17,13,+1 Lap,0.0,dry,mixed,2019-12-01,18.0,1:38.383,,,4
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Magnussen,Kevin Magnussen,Haas F1 Team,14,14,+1 Lap,0.0,dry,mixed,2019-12-01,15.0,1:37.710,1:37.254,,0
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Grosjean,Romain Grosjean,Haas F1 Team,15,15,+1 Lap,0.0,dry,mixed,2019-12-01,16.0,1:38.051,,,0
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Giovinazzi,Antonio Giovinazzi,Alfa Romeo,16,16,+1 Lap,0.0,dry,mixed,2019-12-01,17.0,1:38.114,,,0
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Russell,George Russell,Williams,18,17,+1 Lap,0.0,dry,mixed,2019-12-01,19.0,1:38.717,,,1
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Gasly,Pierre Gasly,Toro Rosso,11,18,+2 Laps,0.0,dry,mixed,2019-12-01,12.0,1:37.198,1:37.089,,-7
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Kubica,Robert Kubica,Williams,19,19,+2 Laps,0.0,dry,mixed,2019-12-01,20.0,1:39.236,,,0
2019,21,Abu Dhabi Grand Prix,Yas Marina Circuit,UAE,Stroll,Lance Stroll,Racing Point,12,20,Brakes,0.0,dry,mixed,2019-12-01,13.0,1:37.528,1:37.103,,-8
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Bottas,Valtteri Bottas,Mercedes,1,1,Finished,25.0,dry,mixed,2020-07-05,1.0,1:04.111,1:03.015,1:02.939,0
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Leclerc,Charles Leclerc,Ferrari,7,2,Finished,18.0,dry,mixed,2020-07-05,7.0,1:04.500,1:04.041,1:03.923,5
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Norris,Lando Norris,McLaren,3,3,Finished,16.0,dry,mixed,2020-07-05,4.0,1:04.606,1:03.819,1:03.626,0
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Hamilton,Lewis Hamilton,Mercedes,5,4,Finished,12.0,dry,mixed,2020-07-05,2.0,1:04.198,1:03.096,1:02.951,1
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Sainz,Carlos Sainz,McLaren,8,5,Finished,10.0,dry,mixed,2020-07-05,8.0,1:04.537,1:03.971,1:03.971,3
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Pérez,Sergio Pérez,Racing Point,6,6,Finished,8.0,dry,mixed,2020-07-05,6.0,1:04.543,1:03.860,1:03.868,0
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Gasly,Pierre Gasly,AlphaTauri,12,7,Finished,6.0,dry,mixed,2020-07-05,12.0,1:04.603,1:04.305,,5
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Ocon,Esteban Ocon,Renault,14,8,Finished,4.0,dry,mixed,2020-07-05,14.0,1:04.933,1:04.643,,6
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Giovinazzi,Antonio Giovinazzi,Alfa Romeo,18,9,Finished,2.0,dry,mixed,2020-07-05,18.0,1:05.175,,,9
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Vettel,Sebastian Vettel,Ferrari,11,10,Finished,1.0,dry,mixed,2020-07-05,11.0,1:04.554,1:04.206,,1
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Latifi,Nicholas Latifi,Williams,20,11,Finished,0.0,dry,mixed,2020-07-05,20.0,1:05.757,,,9
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Kvyat,Daniil Kvyat,AlphaTauri,13,12,Suspension,0.0,dry,mixed,2020-07-05,13.0,1:05.031,1:04.431,,1
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Albon,Alexander Albon,Red Bull,4,13,Electronics,0.0,dry,mixed,2020-07-05,5.0,1:04.661,1:03.746,1:03.868,-9
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Räikkönen,Kimi Räikkönen,Alfa Romeo,19,14,Wheel,0.0,dry,mixed,2020-07-05,19.0,1:05.224,,,5
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Russell,George Russell,Williams,17,15,Fuel pressure,0.0,dry,mixed,2020-07-05,17.0,1:05.167,,,2
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Grosjean,Romain Grosjean,Haas F1 Team,15,16,Brakes,0.0,dry,mixed,2020-07-05,15.0,1:05.094,1:04.691,,-1
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Magnussen,Kevin Magnussen,Haas F1 Team,16,17,Brakes,0.0,dry,mixed,2020-07-05,16.0,1:05.164,,,-1
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Stroll,Lance Stroll,Racing Point,9,18,Engine,0.0,dry,mixed,2020-07-05,9.0,1:04.309,1:03.955,1:04.029,-9
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Ricciardo,Daniel Ricciardo,Renault,10,19,Overheating,0.0,dry,mixed,2020-07-05,10.0,1:04.556,1:04.023,1:04.239,-9
2020,1,Austrian Grand Prix,Red Bull Ring,Austria,Verstappen,Max Verstappen,Red Bull,2,20,Electronics,0.0,dry,mixed,2020-07-05,3.0,1:04.024,1:04.000,1:03.477,-18
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Hamilton,Lewis Hamilton,Mercedes,1,1,Finished,25.0,dry,mixed,2020-07-12,1.0,1:18.188,1:17.825,1:19.273,0
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Bottas,Valtteri Bottas,Mercedes,4,2,Finished,18.0,dry,mixed,2020-07-12,4.0,1:18.791,1:18.657,1:20.701,2
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Verstappen,Max Verstappen,Red Bull,2,3,Finished,15.0,dry,mixed,2020-07-12,2.0,1:18.297,1:17.938,1:20.489,-1
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Albon,Alexander Albon,Red Bull,6,4,Finished,12.0,dry,mixed,2020-07-12,7.0,1:20.882,1:19.014,1:21.011,2
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Norris,Lando Norris,McLaren,9,5,Finished,10.0,dry,mixed,2020-07-12,6.0,1:18.504,1:18.448,1:20.925,4
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Pérez,Sergio Pérez,Racing Point,17,6,Finished,8.0,dry,mixed,2020-07-12,17.0,1:21.607,,,11
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Stroll,Lance Stroll,Racing Point,12,7,Finished,6.0,dry,mixed,2020-07-12,13.0,1:19.697,1:19.645,,5
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Ricciardo,Daniel Ricciardo,Renault,8,8,Finished,4.0,dry,mixed,2020-07-12,9.0,1:19.662,1:19.229,1:21.192,0
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Sainz,Carlos Sainz,McLaren,3,9,+1 Lap,3.0,dry,mixed,2020-07-12,3.0,1:18.590,1:18.836,1:20.671,-6
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Kvyat,Daniil Kvyat,AlphaTauri,13,10,+1 Lap,1.0,dry,mixed,2020-07-12,14.0,1:19.824,1:19.717,,3
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Räikkönen,Kimi Räikkönen,Alfa Romeo,16,11,+1 Lap,0.0,dry,mixed,2020-07-12,16.0,1:21.140,,,5
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Magnussen,Kevin Magnussen,Haas F1 Team,15,12,+1 Lap,0.0,dry,mixed,2020-07-12,15.0,1:21.140,1:20.211,,3
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Grosjean,Romain Grosjean,Haas F1 Team,0,13,+1 Lap,0.0,dry,mixed,2020-07-12,20.0,,,,-13
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Giovinazzi,Antonio Giovinazzi,Alfa Romeo,19,14,+1 Lap,0.0,dry,mixed,2020-07-12,19.0,1:21.831,,,5
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Gasly,Pierre Gasly,AlphaTauri,7,15,+1 Lap,0.0,dry,mixed,2020-07-12,8.0,1:20.192,1:18.744,1:21.028,-8
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Russell,George Russell,Williams,11,16,+2 Laps,0.0,dry,mixed,2020-07-12,12.0,1:20.382,1:19.636,,-5
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Latifi,Nicholas Latifi,Williams,18,17,+2 Laps,0.0,dry,mixed,2020-07-12,18.0,1:21.759,,,1
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Ocon,Esteban Ocon,Renault,5,18,Overheating,0.0,dry,mixed,2020-07-12,5.0,1:19.687,1:18.764,1:20.922,-13
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Leclerc,Charles Leclerc,Ferrari,14,19,Collision damage,0.0,dry,mixed,2020-07-12,11.0,1:20.871,1:19.628,,-5
2020,2,Styrian Grand Prix,Red Bull Ring,Austria,Vettel,Sebastian Vettel,Ferrari,10,20,Collision damage,0.0,dry,mixed,2020-07-12,10.0,1:20.243,1:19.545,1:21.651,-10
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Hamilton,Lewis Hamilton,Mercedes,1,1,Finished,26.0,dry,mixed,2020-07-19,1.0,1:14.907,1:14.261,1:13.447,0
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Verstappen,Max Verstappen,Red Bull,7,2,Finished,18.0,dry,mixed,2020-07-19,7.0,1:15.495,1:14.976,1:14.849,5
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Bottas,Valtteri Bottas,Mercedes,2,3,Finished,15.0,dry,mixed,2020-07-19,2.0,1:15.474,1:14.530,1:13.554,-1
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Stroll,Lance Stroll,Racing Point,3,4,Finished,12.0,dry,mixed,2020-07-19,3.0,1:14.895,1:15.176,1:14.377,-1
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Albon,Alexander Albon,Red Bull,13,5,Finished,10.0,dry,mixed,2020-07-19,13.0,1:15.722,1:15.715,,8
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Vettel,Sebastian Vettel,Ferrari,5,6,+1 Lap,8.0,dry,mixed,2020-07-19,5.0,1:15.455,1:15.131,1:14.774,-1
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Pérez,Sergio Pérez,Racing Point,4,7,+1 Lap,6.0,dry,mixed,2020-07-19,4.0,1:14.681,1:15.394,1:14.545,-3
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Ricciardo,Daniel Ricciardo,Renault,11,8,+1 Lap,4.0,dry,mixed,2020-07-19,11.0,1:15.848,1:15.661,,3
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Sainz,Carlos Sainz,McLaren,9,9,+1 Lap,2.0,dry,mixed,2020-07-19,9.0,1:15.281,1:15.267,1:15.027,0
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Magnussen,Kevin Magnussen,Haas F1 Team,0,10,+1 Lap,1.0,dry,mixed,2020-07-19,16.0,1:16.152,,,-10
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Leclerc,Charles Leclerc,Ferrari,6,11,+1 Lap,0.0,dry,mixed,2020-07-19,6.0,1:15.793,1:15.006,1:14.817,-5
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Kvyat,Daniil Kvyat,AlphaTauri,17,12,+1 Lap,0.0,dry,mixed,2020-07-19,17.0,1:16.204,,,5
2020,3,Hungarian Grand Prix,Hungaroring,Hungary,Norris,Lando Norris,McLaren,8,13,+1 Lap,0.0,dry,mixed,2020-07-19,8.0,1:15.444,1:15.085,1:14.966,-5
